16   4   1
 2.0 -24.216 -24.216 -24.217 -24.219 -24.224 -24.240 -24.288 -24.411 -24.662 -25.040 -25.493 -25.977 -26.472
 2.1 -23.046 -23.046 -23.046 -23.048 -23.053 -23.067 -23.110 -23.223 -23.460 -23.827 -24.275 -24.757 -25.252
 2.2 -22.126 -22.126 -22.127 -22.128 -22.132 -22.145 -22.184 -22.288 -22.511 -22.867 -23.309 -23.789 -24.283
 2.3 -21.406 -21.406 -21.407 -21.408 -21.412 -21.423 -21.458 -21.553 -21.762 -22.107 -22.543 -23.021 -23.514
 2.4 -20.844 -20.845 -20.845 -20.846 -20.849 -20.860 -20.891 -20.978 -21.175 -21.508 -21.938 -22.413 -22.905
 2.5 -20.409 -20.409 -20.409 -20.410 -20.413 -20.423 -20.451 -20.531 -20.717 -21.039 -21.463 -21.936 -22.427
 2.6 -20.073 -20.073 -20.073 -20.074 -20.077 -20.086 -20.112 -20.187 -20.364 -20.677 -21.096 -21.567 -22.058
 2.7 -19.816 -19.816 -19.816 -19.817 -19.820 -19.828 -19.854 -19.925 -20.096 -20.403 -20.818 -21.288 -21.778
 2.8 -19.623 -19.623 -19.623 -19.624 -19.626 -19.634 -19.659 -19.729 -19.896 -20.199 -20.612 -21.081 -21.570
 2.9 -19.479 -19.479 -19.479 -19.480 -19.483 -19.491 -19.515 -19.584 -19.749 -20.051 -20.463 -20.931 -21.420
 3.0 -19.375 -19.376 -19.376 -19.377 -19.379 -19.387 -19.411 -19.479 -19.644 -19.944 -20.356 -20.823 -21.313
 3.1 -19.303 -19.303 -19.304 -19.305 -19.307 -19.315 -19.339 -19.406 -19.570 -19.869 -20.279 -20.747 -21.236
 3.2 -19.256 -19.257 -19.257 -19.258 -19.260 -19.268 -19.291 -19.358 -19.519 -19.816 -20.225 -20.692 -21.181
 3.3 -19.229 -19.230 -19.230 -19.231 -19.233 -19.240 -19.263 -19.328 -19.486 -19.779 -20.186 -20.652 -21.141
 3.4 -19.218 -19.218 -19.219 -19.219 -19.222 -19.229 -19.251 -19.313 -19.467 -19.755 -20.159 -20.624 -21.112
 3.5 -19.220 -19.220 -19.220 -19.221 -19.223 -19.230 -19.250 -19.310 -19.458 -19.740 -20.140 -20.603 -21.090
 3.6 -19.231 -19.231 -19.231 -19.232 -19.234 -19.240 -19.260 -19.316 -19.458 -19.732 -20.127 -20.588 -21.074
 3.7 -19.250 -19.250 -19.251 -19.251 -19.253 -19.259 -19.277 -19.330 -19.465 -19.730 -20.119 -20.577 -21.062
 3.8 -19.276 -19.276 -19.276 -19.277 -19.279 -19.284 -19.301 -19.350 -19.477 -19.733 -20.114 -20.569 -21.053
 3.9 -19.307 -19.307 -19.307 -19.307 -19.309 -19.314 -19.329 -19.375 -19.494 -19.739 -20.112 -20.563 -21.045
 4.0 -19.341 -19.341 -19.341 -19.342 -19.343 -19.348 -19.362 -19.404 -19.514 -19.747 -20.110 -20.552 -21.016
 4.1 -19.375 -19.375 -19.375 -19.376 -19.377 -19.381 -19.394 -19.432 -19.534 -19.752 -20.094 -20.499 -20.880
 4.2 -19.399 -19.399 -19.399 -19.399 -19.400 -19.404 -19.415 -19.448 -19.537 -19.730 -20.023 -20.328 -20.544
 4.3 -19.387 -19.387 -19.387 -19.387 -19.388 -19.391 -19.399 -19.426 -19.496 -19.644 -19.850 -20.024 -20.117
 4.4 -19.312 -19.312 -19.312 -19.312 -19.313 -19.315 -19.321 -19.339 -19.386 -19.481 -19.600 -19.686 -19.725
 4.5 -19.179 -19.179 -19.179 -19.179 -19.179 -19.181 -19.184 -19.195 -19.222 -19.277 -19.341 -19.384 -19.403
 4.6 -19.023 -19.023 -19.023 -19.023 -19.023 -19.024 -19.026 -19.032 -19.047 -19.078 -19.113 -19.137 -19.147
 4.7 -18.876 -18.876 -18.876 -18.876 -18.876 -18.876 -18.878 -18.881 -18.890 -18.908 -18.929 -18.944 -18.950
 4.8 -18.753 -18.753 -18.753 -18.753 -18.753 -18.753 -18.754 -18.756 -18.762 -18.773 -18.787 -18.797 -18.801
 4.9 -18.658 -18.658 -18.658 -18.658 -18.658 -18.658 -18.659 -18.660 -18.664 -18.671 -18.681 -18.688 -18.692
 5.0 -18.589 -18.589 -18.589 -18.589 -18.589 -18.589 -18.590 -18.590 -18.593 -18.598 -18.606 -18.611 -18.614
 5.1 -18.543 -18.543 -18.543 -18.543 -18.543 -18.543 -18.543 -18.544 -18.546 -18.550 -18.556 -18.560 -18.563
 5.2 -18.516 -18.516 -18.516 -18.516 -18.516 -18.516 -18.516 -18.516 -18.518 -18.521 -18.526 -18.530 -18.532
 5.3 -18.504 -18.504 -18.504 -18.504 -18.504 -18.504 -18.504 -18.505 -18.506 -18.508 -18.512 -18.516 -18.518
 5.4 -18.505 -18.505 -18.505 -18.505 -18.505 -18.505 -18.505 -18.506 -18.507 -18.509 -18.512 -18.516 -18.517
 5.5 -18.517 -18.517 -18.517 -18.517 -18.517 -18.517 -18.517 -18.517 -18.518 -18.520 -18.523 -18.526 -18.527
 5.6 -18.536 -18.536 -18.536 -18.536 -18.536 -18.536 -18.536 -18.537 -18.537 -18.539 -18.541 -18.544 -18.546
 5.7 -18.562 -18.562 -18.562 -18.562 -18.562 -18.562 -18.562 -18.563 -18.563 -18.565 -18.567 -18.570 -18.572
 5.8 -18.594 -18.594 -18.594 -18.594 -18.594 -18.594 -18.594 -18.594 -18.595 -18.596 -18.598 -18.601 -18.602
 5.9 -18.629 -18.629 -18.629 -18.629 -18.629 -18.629 -18.630 -18.630 -18.630 -18.631 -18.633 -18.636 -18.637
 6.0 -18.668 -18.668 -18.668 -18.668 -18.668 -18.668 -18.668 -18.669 -18.669 -18.670 -18.672 -18.674 -18.676
