#6   4   0
 1.0 -50.0000
 1.1 -50.0000
 1.2 -50.0000
 1.3 -49.9022
 1.4 -44.7309
 1.5 -40.6117
 1.6 -37.3284
 1.7 -34.7093
 1.8 -32.6180
 1.9 -30.9460
 2.0 -50.000 
 2.1 -50.000 
 2.2 -50.000 
 2.3 -50.000 
 2.4 -50.000 
 2.5 -50.000 
 2.6 -50.000 
 2.7 -50.000 
 2.8 -50.000 
 2.9 -50.000 
 3.0 -50.000 
 3.1 -50.000 
 3.2 -50.000 
 3.3 -50.000 
 3.4 -50.000 
 3.5 -29.877 
 3.6 -27.297
 3.7 -25.257
 3.8 -23.646
 3.9 -22.375
 4.0 -21.374
 4.1 -20.588
 4.2 -19.973
 4.3 -19.494
 4.4 -19.122
 4.5 -18.836
 4.6 -18.617
 4.7 -18.453
 4.8 -18.331
 4.9 -18.244
 5.0 -18.183
 5.1 -18.144
 5.2 -18.123
 5.3 -18.114
 5.4 -18.117
 5.5 -18.128
 5.6 -18.145
 5.7 -18.169
 5.8 -18.196
 5.9 -18.227
 6.0 -18.260
 6.1 -18.2091
 6.2 -18.2417
 6.3 -18.2757
 6.4 -18.3107
 6.5 -18.3466
 6.6 -18.3832
 6.7 -18.4203
 6.8 -18.4578
 6.9 -18.4957
 7.0 -18.5338
 7.1 -18.5722
 7.2 -18.6107
 7.3 -18.6493
 7.4 -18.6881
 7.5 -18.7269
 7.6 -18.7658
 7.7 -18.8047
 7.8 -18.8436
 7.9 -18.8825
 8.0 -18.9215
 8.1 -18.9604
 8.2 -18.9993
 8.3 -19.0381
 8.4 -19.0769
 8.5 -19.1156
 8.6 -19.1542
 8.7 -19.1926
 8.8 -19.2310
 8.9 -19.2693
 9.0 -19.3074
