8 9 0
 1.0 -23.3782
 1.1 -23.3398
 1.2 -23.3014
 1.3 -23.2630
 1.4 -23.2245
 1.5 -23.1860
 1.6 -23.1475
 1.7 -23.1089
 1.8 -23.0703
 1.9 -23.0317
 2.0 -22.9930
 2.1 -22.9543
 2.2 -22.9156
 2.3 -22.8768
 2.4 -22.8380
 2.5 -22.7991
 2.6 -22.7602
 2.7 -22.7212
 2.8 -22.6822
 2.9 -22.6432
 3.0 -22.6041
 3.1 -22.5656
 3.2 -22.5270
 3.3 -22.4890
 3.4 -22.4510
 3.5 -22.4137
 3.6 -22.3763
 3.7 -22.3397
 3.8 -22.3030
 3.9 -22.2670
 4.0 -22.2311
 4.1 -22.1959
 4.2 -22.1607
 4.3 -22.1266
 4.4 -22.0923
 4.5 -22.0591
 4.6 -22.0258
 4.7 -21.9935
 4.8 -21.9610
 4.9 -21.9299
 5.0 -21.8985
 5.1 -21.8686
 5.2 -21.8384
 5.3 -21.8097
 5.4 -21.7804
 5.5 -21.7528
 5.6 -21.7244
 5.7 -21.6975
 5.8 -21.6696
 5.9 -21.6430
 6.0 -21.6150
 6.1 -21.5880
 6.2 -21.5593
 6.3 -21.5311
 6.4 -21.5008
 6.5 -21.4707
 6.6 -21.4383
 6.7 -21.4058
 6.8 -21.3709
 6.9 -21.3357
 7.0 -21.2983
 7.1 -21.2610
 7.2 -21.2217
 7.3 -21.1824
 7.4 -21.1415
 7.5 -21.1010
 7.6 -21.0592
 7.7 -21.0180
 7.8 -20.9759
 7.9 -20.9340
 8.0 -20.8914
 8.1 -20.8490
 8.2 -20.8062
 8.3 -20.7635
 8.4 -20.7205
 8.5 -20.6769
 8.6 -20.6331
 8.7 -20.5889
 8.8 -20.5445
 8.9 -20.5001
 9.0 -20.4556
