 2 2
 1.0  -9.8638 -50.0000 -0.5000E+02 -0.5000E+02
 1.1  -9.9248 -50.0000 -0.5000E+02 -0.5000E+02
 1.2  -9.9859 -50.0000 -0.5000E+02 -0.5000E+02
 1.3 -10.0469 -50.0000 -0.5000E+02 -0.5000E+02
 1.4 -10.1080 -50.0000 -0.5000E+02 -0.5000E+02
 1.5 -10.1690 -50.0000 -0.5000E+02 -0.5000E+02
 1.6 -10.2300 -50.0000 -0.5000E+02 -0.5000E+02
 1.7 -10.2911 -50.0000 -0.5000E+02 -0.5000E+02
 1.8 -10.3521 -50.0000 -0.5000E+02 -0.5000E+02
 1.9 -10.4138 -50.0000 -0.5000E+02 -0.5000E+02
 2.0 -10.4754 -50.0000 -0.5000E+02 -0.5000E+02
 2.1 -10.5378 -50.0000 -0.5000E+02 -0.5000E+02
 2.2 -10.6002 -50.0000 -0.5000E+02 -0.5000E+02
 2.3 -10.6633 -50.0000 -0.5000E+02 -0.5000E+02
 2.4 -10.7264 -50.0000 -0.5000E+02 -0.5000E+02
 2.5 -10.7903 -50.0000 -0.5000E+02 -0.5000E+02
 2.6 -10.8542 -50.0000 -0.5000E+02 -0.5000E+02
 2.7 -10.9191 -50.0000 -0.5000E+02 -0.5000E+02
 2.8 -10.9839 -50.0000 -0.5000E+02 -0.5000E+02
 2.9 -11.0497 -50.0000 -0.5000E+02 -0.5000E+02
 3.0 -11.1156 -50.0000 -0.5000E+02 -0.5000E+02
 3.1 -11.1825 -50.0000 -0.5000E+02 -0.5000E+02
 3.2 -11.2495 -50.0000 -0.5000E+02 -0.5000E+02
 3.3 -11.3177 -50.0000 -0.5000E+02 -0.5000E+02
 3.4 -11.3860 -50.0000 -0.5000E+02 -0.5000E+02
 3.5 -11.4557 -50.0000 -0.5000E+02 -0.5000E+02
 3.6 -11.5254 -50.0000 -0.5000E+02 -0.5000E+02
 3.7 -11.5968 -50.0000 -0.5000E+02 -0.5000E+02
 3.8 -11.6683 -50.0000 -0.5000E+02 -0.5000E+02
 3.9 -11.7417 -43.6336 -0.5000E+02 -0.5000E+02
 4.0 -11.8151 -36.5049 -0.5000E+02 -0.5000E+02
 4.1 -11.8907 -30.8357 -0.5000E+02 -0.5000E+02
 4.2 -11.9663 -26.3258 -0.5000E+02 -0.5000E+02
 4.3 -12.0445 -22.7365 -0.5000E+02 -0.5000E+02
 4.4 -12.1227 -19.8785 -0.5000E+02 -0.5000E+02
 4.5 -12.2038 -17.6011 -0.5000E+02 -0.5000E+02
 4.6 -12.2850 -15.7848 -0.5000E+02 -0.5000E+02
 4.7 -12.3695 -14.3348 -0.5000E+02 -0.5000E+02
 4.8 -12.4540 -13.1755 -0.5000E+02 -0.5000E+02
 4.9 -12.5423 -12.2472 -0.5000E+02 -0.5000E+02
 5.0 -12.6307 -11.5023 -0.5000E+02 -0.5000E+02
 5.1 -12.7229 -10.9031 -0.5000E+02 -0.5000E+02
 5.2 -12.8152 -10.4197 -0.5000E+02 -0.5000E+02
 5.3 -12.9118 -10.0286 -0.5000E+02 -0.5000E+02
 5.4 -13.0085  -9.7109 -0.5000E+02 -0.5000E+02
 5.5 -13.1093  -9.4520 -0.5000E+02 -0.5000E+02
 5.6 -13.2103  -9.2402 -0.5000E+02 -0.5000E+02
 5.7 -13.3156  -9.0666 -0.5000E+02 -0.5000E+02
 5.8 -13.4209  -8.9239 -0.5000E+02 -0.5000E+02
 5.9 -13.5305  -8.8067 -0.5000E+02 -0.5000E+02
 6.0 -13.6401  -8.7108 -0.5000E+02 -0.5000E+02
 6.1 -13.7538  -8.6329 -0.5000E+02 -0.5000E+02
 6.2 -13.8675  -8.5704 -0.5000E+02 -0.5000E+02
 6.3 -13.9851  -8.5212 -0.5000E+02 -0.5000E+02
 6.4 -14.1028  -8.4838 -0.5000E+02 -0.5000E+02
 6.5 -14.2241  -8.4566 -0.5000E+02 -0.5000E+02
 6.6 -14.3454  -8.4384 -0.5000E+02 -0.5000E+02
 6.7 -14.4702  -8.4281 -0.5000E+02 -0.5000E+02
 6.8 -14.5950  -8.4246 -0.5000E+02 -0.5000E+02
 6.9 -14.7230  -8.4270 -0.5000E+02 -0.5000E+02
 7.0 -14.8510  -8.4343 -0.5000E+02 -0.5000E+02
 7.1 -14.9820  -8.4457 -0.5000E+02 -0.5000E+02
 7.2 -15.1131  -8.4605 -0.5000E+02 -0.5000E+02
 7.3 -15.2467  -8.4781 -0.5000E+02 -0.5000E+02
 7.4 -15.3803  -8.4978 -0.5000E+02 -0.5000E+02
 7.5 -15.5163  -8.5193 -0.5000E+02 -0.5000E+02
 7.6 -15.6523  -8.5421 -0.5000E+02 -0.5000E+02
 7.7 -15.7884  -8.5659 -0.5000E+02 -0.5000E+02
 7.8 -15.9244  -8.5905 -0.5000E+02 -0.5000E+02
 7.9 -16.0605  -8.6156 -0.5000E+02 -0.5000E+02
 8.0 -16.1965  -8.6412 -0.5000E+02 -0.5000E+02
 8.1 -16.3326  -8.6670 -0.5000E+02 -0.5000E+02
 8.2 -16.4686  -8.6931 -0.5000E+02 -0.5000E+02
 8.3 -16.6047  -8.7192 -0.5000E+02 -0.5000E+02
 8.4 -16.7407  -8.7454 -0.5000E+02 -0.5000E+02
 8.5 -16.8768  -8.7716 -0.5000E+02 -0.5000E+02
 8.6 -17.0128  -8.7978 -0.5000E+02 -0.5000E+02
 8.7 -17.1489  -8.8239 -0.5000E+02 -0.5000E+02
 8.8 -17.2849  -8.8500 -0.5000E+02 -0.5000E+02
 8.9 -17.4210  -8.8760 -0.5000E+02 -0.5000E+02
 9.0 -17.5570  -8.9020 -0.5000E+02 -0.5000E+02

