7 8 0	
 1.0 -23.5077
 1.1 -23.4693
 1.2 -23.4308
 1.3 -23.3924
 1.4 -23.3538
 1.5 -23.3153
 1.6 -23.2767
 1.7 -23.2381
 1.8 -23.1995
 1.9 -23.1608
 2.0 -23.1221
 2.1 -23.0833
 2.2 -23.0445
 2.3 -23.0057
 2.4 -22.9668
 2.5 -22.9279
 2.6 -22.8890
 2.7 -22.8500
 2.8 -22.8109
 2.9 -22.7719
 3.0 -22.7334
 3.1 -22.6949
 3.2 -22.6569
 3.3 -22.6190
 3.4 -22.5817
 3.5 -22.5444
 3.6 -22.5078
 3.7 -22.4712
 3.8 -22.4353
 3.9 -22.3994
 4.0 -22.3643
 4.1 -22.3292
 4.2 -22.2951
 4.3 -22.2609
 4.4 -22.2278
 4.5 -22.1946
 4.6 -22.1623
 4.7 -22.1300
 4.8 -22.0989
 4.9 -22.0676
 5.0 -22.0378
 5.1 -22.0077
 5.2 -21.9790
 5.3 -21.9499
 5.4 -21.9223
 5.5 -21.8940
 5.6 -21.8671
 5.7 -21.8392
 5.8 -21.8126
 5.9 -21.7847
 6.0 -21.7576
 6.1 -21.7288
 6.2 -21.7004
 6.3 -21.6700
 6.4 -21.6397
 6.5 -21.6072
 6.6 -21.5743
 6.7 -21.5393
 6.8 -21.5039
 6.9 -21.4664
 7.0 -21.4288
 7.1 -21.3894
 7.2 -21.3499
 7.3 -21.3090
 7.4 -21.2684
 7.5 -21.2266
 7.6 -21.1853
 7.7 -21.1431
 7.8 -21.1012
 7.9 -21.0586
 8.0 -21.0162
 8.1 -20.9734
 8.2 -20.9306
 8.3 -20.8875
 8.4 -20.8439
 8.5 -20.8000
 8.6 -20.7558
 8.7 -20.7114
 8.8 -20.6670
 8.9 -20.6224
 9.0 -20.5778
