1 1
 1.0 -10.5323 -50.0000 -0.5000E+02 -0.5000E+02
 1.1 -10.5933 -50.0000 -0.5000E+02 -0.5000E+02
 1.2 -10.6544 -50.0000 -0.5000E+02 -0.5000E+02
 1.3 -10.7161 -50.0000 -0.5000E+02 -0.5000E+02
 1.4 -10.7777 -50.0000 -0.5000E+02 -0.5000E+02
 1.5 -10.8401 -50.0000 -0.5000E+02 -0.5000E+02
 1.6 -10.9025 -50.0000 -0.5000E+02 -0.5000E+02
 1.7 -10.9656 -50.0000 -0.5000E+02 -0.5000E+02
 1.8 -11.0287 -50.0000 -0.5000E+02 -0.5000E+02
 1.9 -11.0926 -50.0000 -0.5000E+02 -0.5000E+02
 2.0 -11.1566 -50.0000 -0.5000E+02 -0.5000E+02
 2.1 -11.2214 -50.0000 -0.5000E+02 -0.5000E+02
 2.2 -11.2863 -50.0000 -0.5000E+02 -0.5000E+02
 2.3 -11.3521 -50.0000 -0.5000E+02 -0.5000E+02
 2.4 -11.4180 -50.0000 -0.5000E+02 -0.5000E+02
 2.5 -11.4849 -50.0000 -0.5000E+02 -0.5000E+02
 2.6 -11.5519 -50.0000 -0.5000E+02 -0.5000E+02
 2.7 -11.6202 -50.0000 -0.5000E+02 -0.5000E+02
 2.8 -11.6884 -50.0000 -0.5000E+02 -0.5000E+02
 2.9 -11.7582 -50.0000 -0.5000E+02 -0.5000E+02
 3.0 -11.8279 -50.0000 -0.5000E+02 -0.5000E+02
 3.1 -11.8993 -50.0000 -0.5000E+02 -0.5000E+02
 3.2 -11.9708 -50.0000 -0.5000E+02 -0.5000E+02
 3.3 -12.0442 -42.9901 -0.5000E+02 -0.5000E+02
 3.4 -12.1176 -35.9047 -0.5000E+02 -0.5000E+02
 3.5 -12.1933 -30.2663 -0.5000E+02 -0.5000E+02
 3.6 -12.2689 -25.7773 -0.5000E+02 -0.5000E+02
 3.7 -12.3471 -22.2011 -0.5000E+02 -0.5000E+02
 3.8 -12.4253 -19.3314 -0.5000E+02 -0.5000E+02
 3.9 -12.5065 -17.0385 -0.5000E+02 -0.5000E+02
 4.0 -12.5877 -15.2039 -0.5000E+02 -0.5000E+02
 4.1 -12.6722 -13.7335 -0.5000E+02 -0.5000E+02
 4.2 -12.7568 -12.5523 -0.5000E+02 -0.5000E+02
 4.3 -12.8452 -11.6011 -0.5000E+02 -0.5000E+02
 4.4 -12.9335 -10.8326 -0.5000E+02 -0.5000E+02
 4.5 -13.0258 -10.2093 -0.5000E+02 -0.5000E+02
 4.6 -13.1182  -9.7014 -0.5000E+02 -0.5000E+02
 4.7 -13.2148  -9.2852 -0.5000E+02 -0.5000E+02
 4.8 -13.3115  -8.9420 -0.5000E+02 -0.5000E+02
 4.9 -13.4125  -8.6567 -0.5000E+02 -0.5000E+02
 5.0 -13.5134  -8.4176 -0.5000E+02 -0.5000E+02
 5.1 -13.6188  -8.2272 -0.5000E+02 -0.5000E+02
 5.2 -13.7241  -8.0657 -0.5000E+02 -0.5000E+02
 5.3 -13.8337  -7.9271 -0.5000E+02 -0.5000E+02
 5.4 -13.9434  -7.8068 -0.5000E+02 -0.5000E+02
 5.5 -14.0571  -7.7009 -0.5000E+02 -0.5000E+02
 5.6 -14.1709  -7.6065 -0.5000E+02 -0.5000E+02
 5.7 -14.2886  -7.5212 -0.5000E+02 -0.5000E+02
 5.8 -14.4063  -7.4432 -0.5000E+02 -0.5000E+02
 5.9 -14.5276  -7.3710 -0.5000E+02 -0.5000E+02
 6.0 -14.6490  -7.3033 -0.5000E+02 -0.5000E+02
 6.1 -14.7738  -7.2393 -0.5000E+02 -0.5000E+02 
 6.2 -14.8986  -7.1781 -0.5000E+02 -0.5000E+02
 6.3 -15.0266  -7.1193 -0.5000E+02 -0.5000E+02
 6.4 -15.1547  -7.0622 -0.5000E+02 -0.5000E+02
 6.5 -15.2857  -7.0066 -0.5000E+02 -0.5000E+02
 6.6 -15.4168  -6.9522 -0.5000E+02 -0.5000E+02
 6.7 -15.5504  -6.8987 -0.5000E+02 -0.5000E+02
 6.8 -15.6841  -6.8459 -0.5000E+02 -0.5000E+02
 6.9 -15.8201  -6.7937 -0.5000E+02 -0.5000E+02
 7.0 -15.9562  -6.7419 -0.5000E+02 -0.5000E+02
 7.1 -16.0922  -6.6905 -0.5000E+02 -0.5000E+02
 7.2 -16.2283  -6.6394 -0.5000E+02 -0.5000E+02
 7.3 -16.3643  -6.5885 -0.5000E+02 -0.5000E+02
 7.4 -16.5004  -6.5378 -0.5000E+02 -0.5000E+02
 7.5 -16.6364  -6.4872 -0.5000E+02 -0.5000E+02
 7.6 -16.7725  -6.4368 -0.5000E+02 -0.5000E+02
 7.7 -16.9085  -6.3864 -0.5000E+02 -0.5000E+02
 7.8 -17.0446  -6.3361 -0.5000E+02 -0.5000E+02
