7   5   0
 1.0 -50.0000
 1.1 -50.0000
 1.2 -50.0000
 1.3 -49.5746
 1.4 -44.4033
 1.5 -40.2840
 1.6 -37.0007
 1.7 -34.3817
 1.8 -32.2905
 1.9 -30.6186
 2.0 -50.000 
 2.1 -50.000 
 2.2 -50.000 
 2.3 -50.000 
 2.4 -50.000 
 2.5 -50.000 
 2.6 -50.000 
 2.7 -50.000 
 2.8 -50.000 
 2.9 -50.000 
 3.0 -50.000 
 3.1 -50.000 
 3.2 -50.000 
 3.3 -50.000 
 3.4 -50.000 
 3.5 -50.000 
 3.6 -29.798 
 3.7 -27.242 
 3.8 -25.222 
 3.9 -23.627 
 4.0 -22.369 
 4.1 -21.381 
 4.2 -20.605 
 4.3 -19.998 
 4.4 -19.527 
 4.5 -19.161 
 4.6 -18.881 
 4.7 -18.668 
 4.8 -18.509 
 4.9 -18.392 
 5.0 -18.309 
 5.1 -18.253 
 5.2 -18.218 
 5.3 -18.201 
 5.4 -18.196 
 5.5 -18.202 
 5.6 -18.217 
 5.7 -18.239 
 5.8 -18.265 
 5.9 -18.296 
 6.0 -18.331 
 6.1 -20.8142
 6.2 -20.5231
 6.3 -20.2991
 6.4 -20.1302
 6.5 -20.0058
 6.6 -19.9169
 6.7 -19.8576
 6.8 -19.8196
 6.9 -19.7995
 7.0 -19.7937
 7.1 -19.7991
 7.2 -19.8134
 7.3 -19.8347
 7.4 -19.8614
 7.5 -19.8923
 7.6 -19.9264
 7.7 -19.9629
 7.8 -20.0010
 7.9 -20.0400
 8.0 -20.0795
 8.1 -20.1187
 8.2 -20.1572
 8.3 -20.1943
 8.4 -20.2295
 8.5 -20.2624
 8.6 -20.2928
 8.7 -20.3204
 8.8 -20.3452
 8.9 -20.3672
 9.0 -20.3863
