#8 6 0
 1.0 -50.0000
 1.1 -50.0000
 1.2 -50.0000
 1.3 -49.5062
 1.4 -44.3349
 1.5 -40.2156
 1.6 -36.9323
 1.7 -34.3133
 1.8 -32.2221
 1.9 -30.5502
 2.0 -29.2114
 2.1 -28.1372
 2.2 -27.2731
 2.3 -26.5760
 2.4 -26.0114
 2.5 -25.5521
 2.6 -25.1764
 2.7 -24.8671
 2.8 -24.6106
 2.9 -24.3960
 3.0 -24.2147
 3.1 -24.0599
 3.2 -23.9262
 3.3 -23.8092
 3.4 -23.7056
 3.5 -23.6127
 3.6 -23.5282
 3.7 -23.4505
 3.8 -23.3782
 3.9 -23.3021
 4.0 -23.0528
 4.1 -22.2419
 4.2 -21.3400
 4.3 -20.6013
 4.4 -20.0192
 4.5 -19.5645
 4.6 -19.2113
 4.7 -18.9389
 4.8 -18.7307
 4.9 -18.5734
 5.0 -18.4567
 5.1 -18.3719
 5.2 -18.3123
 5.3 -18.2720
 5.4 -18.2463
 5.5 -18.2312
 5.6 -18.2242
 5.7 -18.2234
 5.8 -18.2280
 5.9 -18.2373
 6.0 -18.2511
 6.1 -18.2688
 6.2 -18.2903
 6.3 -18.3150
 6.4 -18.3425
 6.5 -18.3724
 6.6 -18.4044
 6.7 -18.4380
 6.8 -18.4731
 6.9 -18.5092
 7.0 -18.5463
 7.1 -18.5841
 7.2 -18.6224
 7.3 -18.6612
 7.4 -18.7003
 7.5 -18.7397
 7.6 -18.7793
 7.7 -18.8191
 7.8 -18.8589
 7.9 -18.8988
 8.0 -18.9387
 8.1 -18.9786
 8.2 -19.0184
 8.3 -19.0580
 8.4 -19.0975
 8.5 -19.1368
 8.6 -19.1758
 8.7 -19.2146
 8.8 -19.2531
 8.9 -19.2913
 9.0 -19.3292
