10 9 0
 1.0 -50.0000
 1.1 -50.0000
 1.2 -50.0000
 1.3 -49.1717
 1.4 -44.0003
 1.5 -39.8810
 1.6 -36.5977
 1.7 -33.9788
 1.8 -31.8876
 1.9 -30.2158
 2.0 -28.8771
 2.1 -27.8030
 2.2 -26.9392
 2.3 -26.2422
 2.4 -25.6779
 2.5 -25.2189
 2.6 -24.8435
 2.7 -24.5346
 2.8 -24.2784
 2.9 -24.0641
 3.0 -23.8832
 3.1 -23.7288
 3.2 -23.5954
 3.3 -23.4788
 3.4 -23.3756
 3.5 -23.2830
 3.6 -23.1988
 3.7 -23.1215
 3.8 -23.0496
 3.9 -22.9820
 4.0 -22.9179
 4.1 -22.8566
 4.2 -22.7976
 4.3 -22.7403
 4.4 -22.6845
 4.5 -22.6299
 4.6 -22.5762
 4.7 -22.5232
 4.8 -22.4708
 4.9 -22.4189
 5.0 -22.3673
 5.1 -22.2403
 5.2 -22.1906
 5.3 -22.1406
 5.4 -22.0902
 5.5 -22.0397
 5.6 -21.9907
 5.7 -21.9448
 5.8 -21.8980
 5.9 -21.8481
 6.0 -21.7708
 6.1 -21.5668
 6.2 -21.1674
 6.3 -20.7112
 6.4 -20.3105
 6.5 -19.9873
 6.6 -19.7344
 6.7 -19.5399
 6.8 -19.3923
 6.9 -19.2823
 7.0 -19.2021
 7.1 -19.1464
 7.2 -19.1084
 7.3 -19.0851
 7.4 -19.0734
 7.5 -19.0707
 7.6 -19.0750
 7.7 -19.0848
 7.8 -19.0988
 7.9 -19.1160
 8.0 -19.1356
 8.1 -19.1568
 8.2 -19.1793
 8.3 -19.2024
 8.4 -19.2260
 8.5 -19.2496
 8.6 -19.2732
 8.7 -19.2966
 8.8 -19.3197
 8.9 -19.3424
 9.0 -19.3645
