1 1
 1.0 -10.4614 -50.0000 -0.5000E+02 -0.5000E+02
 1.1 -10.5208 -50.0000 -0.5000E+02 -0.5000E+02
 1.2 -10.5801 -50.0000 -0.5000E+02 -0.5000E+02
 1.3 -10.6399 -50.0000 -0.5000E+02 -0.5000E+02
 1.4 -10.6997 -50.0000 -0.5000E+02 -0.5000E+02
 1.5 -10.7600 -50.0000 -0.5000E+02 -0.5000E+02
 1.6 -10.8203 -50.0000 -0.5000E+02 -0.5000E+02
 1.7 -10.8811 -50.0000 -0.5000E+02 -0.5000E+02
 1.8 -10.9419 -50.0000 -0.5000E+02 -0.5000E+02
 1.9 -11.0032 -50.0000 -0.5000E+02 -0.5000E+02
 2.0 -11.0645 -50.0000 -0.5000E+02 -0.5000E+02
 2.1 -11.1265 -50.0000 -0.5000E+02 -0.5000E+02
 2.2 -11.1885 -50.0000 -0.5000E+02 -0.5000E+02
 2.3 -11.2511 -50.0000 -0.5000E+02 -0.5000E+02
 2.4 -11.3136 -50.0000 -0.5000E+02 -0.5000E+02
 2.5 -11.3769 -50.0000 -0.5000E+02 -0.5000E+02
 2.6 -11.4401 -50.0000 -0.5000E+02 -0.5000E+02
 2.7 -11.5042 -50.0000 -0.5000E+02 -0.5000E+02
 2.8 -11.5682 -50.0000 -0.5000E+02 -0.5000E+02
 2.9 -11.6331 -50.0000 -0.5000E+02 -0.5000E+02
 3.0 -11.6979 -50.0000 -0.5000E+02 -0.5000E+02
 3.1 -11.7638 -50.0000 -0.5000E+02 -0.5000E+02
 3.2 -11.8296 -50.0000 -0.5000E+02 -0.5000E+02
 3.3 -11.8966 -42.9901 -0.5000E+02 -0.5000E+02
 3.4 -11.9634 -35.9047 -0.5000E+02 -0.5000E+02
 3.5 -12.0316 -30.2663 -0.5000E+02 -0.5000E+02
 3.6 -12.0996 -25.7773 -0.5000E+02 -0.5000E+02
 3.7 -12.1691 -22.2011 -0.5000E+02 -0.5000E+02
 3.8 -12.2384 -19.3314 -0.5000E+02 -0.5000E+02
 3.9 -12.3095 -17.0385 -0.5000E+02 -0.5000E+02
 4.0 -12.3803 -15.2039 -0.5000E+02 -0.5000E+02
 4.1 -12.4533 -13.7335 -0.5000E+02 -0.5000E+02
 4.2 -12.5257 -12.5523 -0.5000E+02 -0.5000E+02
 4.3 -12.6009 -11.6011 -0.5000E+02 -0.5000E+02
 4.4 -12.6755 -10.8326 -0.5000E+02 -0.5000E+02
 4.5 -12.7531 -10.2093 -0.5000E+02 -0.5000E+02
 4.6 -12.8300  -9.7014 -0.5000E+02 -0.5000E+02
 4.7 -12.9106  -9.2852 -0.5000E+02 -0.5000E+02
 4.8 -12.9906  -8.9420 -0.5000E+02 -0.5000E+02
