#8 8 0
 1.0 -50.0000
 1.1 -50.0000
 1.2 -50.0000
 1.3 -49.2877
 1.4 -44.1163
 1.5 -39.9970
 1.6 -36.7137
 1.7 -34.0947
 1.8 -32.0036
 1.9 -30.3317
 2.0 -28.9930
 2.1 -27.9189
 2.2 -27.0550
 2.3 -26.3580
 2.4 -25.7935
 2.5 -25.3344
 2.6 -24.9589
 2.7 -24.6499
 2.8 -24.3936
 2.9 -24.1792
 3.0 -23.9982
 3.1 -23.8436
 3.2 -23.7101
 3.3 -23.5934
 3.4 -23.4901
 3.5 -23.3973
 3.6 -23.3131
 3.7 -23.2357
 3.8 -23.1637
 3.9 -23.0960
 4.0 -23.0318
 4.1 -22.9704
 4.2 -22.9113
 4.3 -22.8539
 4.4 -22.7980
 4.5 -22.7433
 4.6 -22.6895
 4.7 -22.6364
 4.8 -22.5839
 4.9 -22.5319
 5.0 -22.4081
 5.1 -22.3575
 5.2 -22.3067
 5.3 -22.2557
 5.4 -22.2046
 5.5 -22.1551
 5.6 -22.1075
 5.7 -22.0605
 5.8 -22.0109
 5.9 -21.9451
 6.0 -21.8149
 6.1 -21.5662
 6.2 -21.2437
 6.3 -20.9322
 6.4 -20.6704
 6.5 -20.4634
 6.6 -20.3055
 6.7 -20.1884
 6.8 -20.1046
 6.9 -20.0475
 7.0 -20.0159
 7.1 -19.9970
 7.2 -19.9916
 7.3 -19.9966
 7.4 -20.0097
 7.5 -20.0290
 7.6 -20.0529
 7.7 -20.0799
 7.8 -20.1089
 7.9 -20.1389
 8.0 -20.1688
 8.1 -20.1976
 8.2 -20.2244
 8.3 -20.2484
 8.4 -20.2688
 8.5 -20.2852
 8.6 -20.2976
 8.7 -20.3064
 8.8 -20.3118
 8.9 -20.3142
 9.0 -20.3138
