#6 6 0
 1.0 -50.0000
 1.1 -50.0000
 1.2 -50.0000
 1.3 -49.5746
 1.4 -44.4033
 1.5 -40.2840
 1.6 -37.0007
 1.7 -34.3817
 1.8 -32.2905
 1.9 -30.6186
 2.0 -29.2797
 2.1 -28.2055
 2.2 -27.3414
 2.3 -26.6442
 2.4 -26.0796
 2.5 -25.6202
 2.6 -25.2445
 2.7 -24.9351
 2.8 -24.6785
 2.9 -24.4638
 3.0 -24.2825
 3.1 -24.1276
 3.2 -23.9938
 3.3 -23.8767
 3.4 -23.7730
 3.5 -23.6800
 3.6 -23.5954
 3.7 -23.5177
 3.8 -23.4454
 3.9 -23.3774
 4.0 -23.3130
 4.1 -23.2513
 4.2 -23.1918
 4.3 -23.1342
 4.4 -23.0780
 4.5 -23.0230
 4.6 -22.9689
 4.7 -22.8546
 4.8 -22.8013
 4.9 -22.7480
 5.0 -22.6948
 5.1 -22.6417
 5.2 -22.5897
 5.3 -22.5405
 5.4 -22.4905
 5.5 -22.4323
 5.6 -22.2915
 5.7 -21.8806
 5.8 -21.2988
 5.9 -20.7673
 6.0 -20.3371
 6.1 -19.9997
 6.2 -19.7388
 6.3 -19.5394
 6.4 -19.3891
 6.5 -19.2780
 6.6 -19.1978
 6.7 -19.1426
 6.8 -19.1067
 6.9 -19.0864
 7.0 -19.0784
 7.1 -19.0802
 7.2 -19.0898
 7.3 -19.1055
 7.4 -19.1261
 7.5 -19.1506
 7.6 -19.1780
 7.7 -19.2078
 7.8 -19.2395
 7.9 -19.2725
 8.0 -19.3066
 8.1 -19.3414
 8.2 -19.3768
 8.3 -19.4124
 8.4 -19.4482
 8.5 -19.4839
 8.6 -19.5194
 8.7 -19.5546
 8.8 -19.5895
 8.9 -19.6240
 9.0 -19.6580
