#7   4   0
 1.0 -50.0000
 1.1 -50.0000
 1.2 -50.0000
 1.3 -49.9071
 1.4 -44.7358
 1.5 -40.6166
 1.6 -37.3333
 1.7 -34.7142
 1.8 -32.6229
 1.9 -30.9509
 2.0 -29.6119
 2.1 -28.5375
 2.2 -27.6731
 2.3 -26.9757
 2.4 -26.4107
 2.5 -25.9511
 2.6 -25.5750
 2.7 -25.2652
 2.8 -25.0082
 2.9 -24.7931
 3.0 -24.6113
 3.1 -24.4560
 3.2 -24.3217
 3.3 -24.2042
 3.4 -24.1001
 3.5 -24.0066
 3.6 -23.9216
 3.7 -23.8406
 3.8 -23.6741
 3.9 -22.9897
 4.0 -22.0620
 4.1 -21.2848
 4.2 -20.6729
 4.3 -20.1883
 4.4 -19.7904
 4.5 -19.4467
 4.6 -19.1416
 4.7 -18.8737
 4.8 -18.6461
 4.9 -18.4596
 5.0 -18.3113
 5.1 -18.1967
 5.2 -18.1107
 5.3 -18.0483
 5.4 -18.0053
 5.5 -17.9779
 5.6 -17.9631
 5.7 -17.9585
 5.8 -17.9619
 5.9 -17.9717
 6.0 -17.9867
 6.1 -18.0058
 6.2 -18.0281
 6.3 -18.0529
 6.4 -18.0799
 6.5 -18.1084
 6.6 -18.1381
 6.7 -18.1689
 6.8 -18.2005
 6.9 -18.2327
 7.0 -18.2654
 7.1 -18.2984
 7.2 -18.3318
 7.3 -18.3654
 7.4 -18.3992
 7.5 -18.4331
 7.6 -18.4671
 7.7 -18.5011
 7.8 -18.5353
 7.9 -18.5695
 8.0 -18.6036
 8.1 -18.6378
 8.2 -18.6720
 8.3 -18.7062
 8.4 -18.7404
 8.5 -18.7745
 8.6 -18.8086
 8.7 -18.8427
 8.8 -18.8767
 8.9 -18.9106
 9.0 -18.9446
