#6 5 0
 1.0 -50.0000
 1.1 -50.0000
 1.2 -50.0000
 1.3 -49.7644
 1.4 -44.5931
 1.5 -40.4739
 1.6 -37.1906
 1.7 -34.5715
 1.8 -32.4803
 1.9 -30.8083
 2.0 -29.4694
 2.1 -28.3950
 2.2 -27.5308
 2.3 -26.8334
 2.4 -26.2686
 2.5 -25.8091
 2.6 -25.4332
 2.7 -25.1236
 2.8 -24.8668
 2.9 -24.6519
 3.0 -24.4703
 3.1 -24.3151
 3.2 -24.1811
 3.3 -24.0638
 3.4 -23.9598
 3.5 -23.8666
 3.6 -23.7818
 3.7 -23.7038
 3.8 -23.6313
 3.9 -23.5631
 4.0 -23.4984
 4.1 -23.4365
 4.2 -23.3768
 4.3 -23.3190
 4.4 -23.2625
 4.5 -23.1568
 4.6 -23.1009
 4.7 -23.0452
 4.8 -22.9898
 4.9 -22.9348
 5.0 -22.8804
 5.1 -22.8299
 5.2 -22.7791
 5.3 -22.7279
 5.4 -22.6696
 5.5 -22.5231
 5.6 -22.0605
 5.7 -21.4097
 5.8 -20.8241
 5.9 -20.3506
 6.0 -19.9773
 6.1 -19.6861
 6.2 -19.4610
 6.3 -19.2885
 6.4 -19.1581
 6.5 -19.0611
 6.6 -18.9906
 6.7 -18.9411
 6.8 -18.9083
 6.9 -18.8886
 7.0 -18.8794
 7.1 -18.8784
 7.2 -18.8838
 7.3 -18.8943
 7.4 -18.9087
 7.5 -18.9262
 7.6 -18.9461
 7.7 -18.9679
 7.8 -18.9910
 7.9 -19.0151
 8.0 -19.0400
 8.1 -19.0654
 8.2 -19.0912
 8.3 -19.1171
 8.4 -19.1431
 8.5 -19.1692
 8.6 -19.1951
 8.7 -19.2209
 8.8 -19.2466
 8.9 -19.2721
 9.0 -19.2973
  
  
 Cooling data for species   3  ionization   4
 The colums are log10 of
 1) Temperature
 2) Total cooling
 3) Free-bound cooling (not ok for low temps)
 4) Free-free cooling
 5) Two photon cooling
 6) Line cooling
