#10 6 0
 1.0 -50.0000
 1.1 -50.0000
 1.2 -50.0000
 1.3 -49.4604
 1.4 -44.2891
 1.5 -40.1698
 1.6 -36.8865
 1.7 -34.2675
 1.8 -32.1763
 1.9 -30.5044
 2.0 -29.1656
 2.1 -28.0914
 2.2 -27.2274
 2.3 -26.5303
 2.4 -25.9657
 2.5 -25.5065
 2.6 -25.1308
 2.7 -24.8216
 2.8 -24.5651
 2.9 -24.3506
 3.0 -24.1693
 3.1 -24.0146
 3.2 -23.8809
 3.3 -23.7640
 3.4 -23.6604
 3.5 -23.5675
 3.6 -23.4831
 3.7 -23.4055
 3.8 -23.3333
 3.9 -23.2653
 4.0 -23.1966
 4.1 -23.0756
 4.2 -22.7188
 4.3 -22.1383
 4.4 -21.5637
 4.5 -21.0575
 4.6 -20.6036
 4.7 -20.1812
 4.8 -19.7834
 4.9 -19.4194
 5.0 -19.1021
 5.1 -18.8379
 5.2 -18.6261
 5.3 -18.4614
 5.4 -18.3371
 5.5 -18.2465
 5.6 -18.1835
 5.7 -18.1428
 5.8 -18.1201
 5.9 -18.1119
 6.0 -18.1152
 6.1 -18.1277
 6.2 -18.1476
 6.3 -18.1733
 6.4 -18.2036
 6.5 -18.2376
 6.6 -18.2746
 6.7 -18.3138
 6.8 -18.3548
 6.9 -18.3973
 7.0 -18.4409
 7.1 -18.4854
 7.2 -18.5305
 7.3 -18.5762
 7.4 -18.6222
 7.5 -18.6686
 7.6 -18.7152
 7.7 -18.7619
 7.8 -18.8087
 7.9 -18.8555
 8.0 -18.9023
 8.1 -18.9490
 8.2 -18.9956
 8.3 -19.0420
 8.4 -19.0882
 8.5 -19.1340
 8.6 -19.1795
 8.7 -19.2246
 8.8 -19.2693
 8.9 -19.3135
 9.0 -19.3571
