#10 8 0
 1.0 -50.0000
 1.1 -50.0000
 1.2 -50.0000
 1.3 -49.2365
 1.4 -44.0651
 1.5 -39.9458
 1.6 -36.6625
 1.7 -34.0435
 1.8 -31.9523
 1.9 -30.2805
 2.0 -28.9418
 2.1 -27.8677
 2.2 -27.0038
 2.3 -26.3068
 2.4 -25.7425
 2.5 -25.2834
 2.6 -24.9079
 2.7 -24.5989
 2.8 -24.3427
 2.9 -24.1284
 3.0 -23.9474
 3.1 -23.7929
 3.2 -23.6595
 3.3 -23.5428
 3.4 -23.4395
 3.5 -23.3468
 3.6 -23.2626
 3.7 -23.1852
 3.8 -23.1133
 3.9 -23.0456
 4.0 -22.9806
 4.1 -22.8880
 4.2 -22.5026
 4.3 -21.7067
 4.4 -20.9418
 4.5 -20.3236
 4.6 -19.8377
 4.7 -19.4591
 4.8 -19.1660
 4.9 -18.9411
 5.0 -18.7703
 5.1 -18.6424
 5.2 -18.5488
 5.3 -18.4823
 5.4 -18.4373
 5.5 -18.4095
 5.6 -18.3952
 5.7 -18.3918
 5.8 -18.3969
 5.9 -18.4089
 6.0 -18.4262
 6.1 -18.4479
 6.2 -18.4729
 6.3 -18.5007
 6.4 -18.5306
 6.5 -18.5623
 6.6 -18.5952
 6.7 -18.6293
 6.8 -18.6641
 6.9 -18.6997
 7.0 -18.7360
 7.1 -18.7724
 7.2 -18.8092
 7.3 -18.8462
 7.4 -18.8834
 7.5 -18.9207
 7.6 -18.9580
 7.7 -18.9953
 7.8 -19.0326
 7.9 -19.0698
 8.0 -19.1068
 8.1 -19.1436
 8.2 -19.1802
 8.3 -19.2163
 8.4 -19.2520
 8.5 -19.2872
 8.6 -19.3217
 8.7 -19.3557
 8.8 -19.3890
 8.9 -19.4216
 9.0 -19.4534
